-92.3341551,48.12831663,9,PAULINE LAKE CARRY DOWN,BOATING SITE
-71.812926,44.115928,9,JERICHO ROAD,TRAILHEAD
-91.42313456,47.64685627,9,LITTLE ISABELLA RIVER CAMPGROUND,CAMPGROUND
-92.09173969,48.08473788,9,BIG MOOSE TRAILHEAD,TRAILHEAD
-89.34305556,37.64833333,9,POMONA ROAD TRAILHEAD,TRAILHEAD
-92.05561145,47.48672455,9,BIRD LAKE TRAILHEAD,TRAILHEAD
-88.87472222,37.58361111,9,HICKORY POINT - LAKE OF EGYPT,BOATING SITE
-90.8170689,47.84447473,9,BAKER LAKE RUSTIC CAMPGROUND,CAMPGROUND
-71.513628,43.965743,9,LIVERMORE,TRAILHEAD
-79.25722222,41.83888889,9,BUCKALOONS REC AREA,CAMPGROUND
-88.91228,46.454791,9,JUMBO FALLS,TRAILHEAD
-91.13106313,47.64933453,9,FULTON LAKE CARRY DOWN,BOATING SITE
-88.66138889,37.40916667,9,OAK POINT - LAKE GLENDALE,CAMPGROUND
-92.29611281,48.12905034,9,LAKE JEANETTE CAMPGROUND,CAMPGROUND
-79.6679,38.9196,9,ALPENA GAP INFORMATION SITE,INFO SITE/FEE STATION
-92.0702596,37.80746153,9,BOOKERS BEND RIVER ACCESS,BOATING SITE
-71.535366,43.861839,9,ALGONQUIN,TRAILHEAD
-90.54401761,48.05540184,9,POPLAR LAKE BOAT ACCESS,BOATING SITE
-89.66315765,46.35813294,9,BOBCAT LAKE PICNIC,PICNIC SITE
-91.31374791,47.63604123,9,MEMEGWESI LAKE CARRY DOWN,BOATING SITE
-88.674424,46.364325,9,PERCH LAKE CAMP,CAMPGROUND
-71.37096734,43.99763997,9,PASSACONAWAY,CAMPGROUND
-92.49837381,47.70352918,9,BIG RICE LAKE CAMPGROUND,CAMPGROUND
-88.390826,45.180211,9,BEAR PAW BL,BOATING SITE
-71.44854879,44.47921866,9,YORK POND WEST,TRAILHEAD
-90.96221483,47.70219223,9,FOURMILE BOAT ACCESS,BOATING SITE
-88.97638889,45.91305556,9,BUTTERNUT LAKE PIER,FISHING SITE
-71.333931,43.997879,9,JIGGER JOHNSON,CAMPGROUND
-72.4758,43.69517,9,THISTLE HILL SHELTER,CAMPGROUND
-89.48833333,37.84138889,9,SHARP ROCK FALLS BOATING SITE,BOATING SITE
-91.30648394,47.80116751,9,POW WOW TRAIL TRAILHEAD,TRAILHEAD
-70.93571194,44.39801127,9,WHEELER BROOK EAST,TRAILHEAD
-89.6055235,46.24039034,9,MOOSEHEAD LAKE BOAT,BOATING SITE
-91.14842564,47.72715458,9,SILVER ISLAND LAKE BOAT ACCESS,BOATING SITE
-79.3159,39.0323,9,RED CREEK CAMPGROUND,CAMPGROUND
-91.08522,46.24391,9,NAMEKAGON CG,CAMPGROUND
-71.64892835,44.00874409,9,RUSSELL POND,CAMPGROUND
-90.85989,46.19196,9,EAST TWIN CG,CAMPGROUND
-71.150154,44.329087,9,IMP SHELTER,CAMPGROUND
-70.990513,44.305169,9,E. ROYCE / SPRUCE HILL,TRAILHEAD
-91.13540099,47.64409621,9,HOGBACK LAKE FISHING PIER,FISHING SITE
-91.03419319,47.76333958,9,BONE LAKE BOAT ACCESS,BOATING SITE
-93.576987,47.605708,9,CLUBHOUSE LAKE,BOATING SITE
-90.95551594,47.71227234,9,TOOHEY LAKE RUSTIC CAMPGROUND,CAMPGROUND
-70.915184,44.371494,9,CARIBOU EAST,TRAILHEAD
-71.41040224,44.55351982,9,UNKNOWN POND NORTH,TRAILHEAD
-85.97555556,43.92277778,9,RAINBOW RAPIDS ACCESS,BOATING SITE
-71.79367829,44.07509993,9,WILDWOOD,CAMPGROUND
-91.10332602,47.7359091,9,T LAKE BOAT ACCESS,BOATING SITE
-71.4958,44.265034,9,LOWER FALLS (AMMO),TRAILHEAD
-90.77299267,47.82520417,9,CRESCENT LAKE CAMPGROUND,CAMPGROUND
-92.2107843,48.14647281,9,LITTLE INDIAN SIOUX RIVER CARRY DOWN,BOATING SITE
-70.881103,44.334437,9,HAYSTACK NOTCH EAST / MILES NOTCH NORTH,TRAILHEAD
-88.85205145,46.04214637,9,STATELINE-MILE POST ZERO,INTERPRETIVE SITE
-83.68388889,44.34055556,9,SAND LAKE ORV SNOWMOBILE TRAILHEAD,TRAILHEAD
-92.49069307,48.27002044,9,VERMILION RIVER GORGE TRAILHEAD,TRAILHEAD
-79.3544,38.9629,9,ROHRBAUGH PLAINS TRAILHEAD,TRAILHEAD
-92.37381355,48.09680738,9,PICKET LAKE CARRY DOWN,BOATING SITE
-88.65638889,37.40972222,9,DUCK BAY - LAKE GLENDALE,GROUP CAMPGROUND
-72.73059,43.69179,9,STONY BROOK SHELTER,CAMPGROUND
-86.00944444,44.19555556,9,PINE LAKE RECREATION AREA CAMPGROUND,CAMPGROUND
-71.22444,44.175337,9,WINNIWETA FALLS TRAIL PARKING LOT,TRAILHEAD
-71.938401,44.040702,9,BLUEBERRY MT N,TRAILHEAD
-91.32017784,47.79146807,9,ISLAND RIVER BOAT ACCESS,BOATING SITE
-90.52973846,47.8320653,9,CASCADE RIVER RUSTIC CAMPGROUND,CAMPGROUND
-92.13931968,47.33229179,9,WHITEFACE RESERVOIR FISHING PIER #1,FISHING SITE
-90.18321509,47.87397138,9,TROUT LAKE BOAT ACCESS,BOATING SITE
-90.69287605,47.77763869,9,HOLLY LAKE BOAT ACCESS,BOATING SITE
-80.4897,38.3378,9,BISHOP KNOB CAMPGROUND,CAMPGROUND
-90.840369,48.1214034,9,LARCH CREEK CARRY DOWN,BOATING SITE
-83.68916667,44.32194444,9,SAND LAKE DAY USE AREA BEACH,SWIMMING SITE
-89.0425,45.87777778,9,SEVENMILE LAKE,CAMPGROUND
-89.67313775,46.35863895,9,BOBCAT LAKE BOAT,BOATING SITE
-89.247777,46.451586,9,STEUSSER LAKE,BOATING SITE
-93.827183,47.712185,9,ARROWHEAD LAKE M25,BOATING SITE
-71.218392,44.33886,9,BARNES FIELD,GROUP CAMPGROUND
-92.14661205,47.32808313,9,WHITEFACE RESERVOIR PICNIC AREA,PICNIC SITE
-72.90219,43.93547,9,TEXAS FALLS,OBSERVATION SITE
-91.25383874,47.6108979,9,DIVIDE LAKE CARRY DOWN,BOATING SITE
-90.89478683,47.61872413,9,HEARTBREAK HILL,INTERPRETIVE SITE
-93.777668,47.748598,9,BIGFORK RIVER,BOATING SITE
-71.244965,44.006805,9,BLACKBERRY CROSSING,CAMPGROUND
-88.98694444,45.74277778,9,ARGONNE TRAILHEAD,TRAILHEAD
-79.6078,38.961,9,MYLIUS TRAILHEAD,TRAILHEAD
-92.20769524,48.142836,9,SIOUX RIVER SOUTH CARRY DOWN,BOATING SITE
-71.58896711,43.90459033,9,WELCH-DICKEY,TRAILHEAD
-80.2659,37.9219,9,BLUE BEND SWIMMING AREA,SWIMMING SITE
-71.283701,44.327744,9,AMC MADISON HUT,"HOTEL, LODGE, RESORT"
-90.78443123,47.62811645,9,OBERG MOUNTAIN TRAILHEAD,TRAILHEAD
-90.36169435,48.00121171,9,MOOSE VIEWING TRAILHEAD,TRAILHEAD
-94.327269,47.411849,9,REESES LANDING (WINNIE) C36A,BOATING SITE
-88.64111111,37.54222222,9,TEAL POND,FISHING SITE
-71.926379,44.001272,9,OLIVERIAN BOAT LAUNCH,BOATING SITE
-92.60996062,48.29467012,9,FRANKLIN LAKE ATV BOAT ACCESS,BOATING SITE
-90.63766814,47.88559752,9,TOMASH LAKE CARRY DOWN,BOATING SITE
-91.268968,46.404942,9,PERCH LAKE,CAMPGROUND
-71.79127575,43.97288241,9,WARREN WOODSTOCK VISTA,OBSERVATION SITE
-91.25635807,47.60995677,9,DIVIDE LAKE CAMPGROUND,CAMPGROUND
-88.98472222,45.89777778,9,BUTTERNUT LAKE SOUTH,BOATING SITE
-91.08651956,47.77435709,9,COFFEE LAKE BOAT ACCESS,BOATING SITE
-94.507258,47.387002,9,WANAKI CAMPGROUND,CAMPGROUND
-89.46555556,37.67305556,9,OAKWOOD VIEWING BLINDS,WILDLIFE VIEWING SITE
-89.4625,37.63,9,HOWARDTON ACCESS,TRAILHEAD
-92.14635332,48.1336238,9,MEANDER LAKE PICNIC AREA,PICNIC SITE
-71.57893941,43.99122917,9,MT TECUMSEH TRAILHEAD TRIPOLI,TRAILHEAD
-71.246643,44.016361,9,LOWER FALLS,PICNIC SITE
-89.79004348,46.33163728,9,HENRY LAKE CAMP,CAMPGROUND
-89.49273095,46.27165783,9,LANGFORD LAKE BOAT,BOATING SITE
-71.275965,44.043657,9,ATTITASH TRAIL PARKING LOT,TRAILHEAD
-91.4324672,47.97123212,9,SNOWBANK LAKE BOAT ACCESS,BOATING SITE
-90.64493043,47.92597439,9,BRULE LAKE BOAT ACCESS,BOATING SITE
-89.04083333,45.87777778,9,SEVENMILE TRAILHEAD,TRAILHEAD
-91.1354,46.19764,9,ROCK LAKE NRT TH,TRAILHEAD
-80.3756,38.3379,9,THREE FORKS TRAILHEAD,TRAILHEAD
-71.391676,44.248957,9,EDMANDS PATH,TRAILHEAD
-71.526124,44.320378,9,CHERRY MTN 115,TRAILHEAD
-88.66166667,37.41444444,9,LAKE GLENDALE BEACH,SWIMMING SITE
-90.04692775,46.66543645,9,BLACK RIVER HARBOR PICNIC,PICNIC SITE
-89.07388889,45.85361111,9,SAM CAMPBELL TRAILHEAD,TRAILHEAD
-91.32863796,47.64528428,9,TRAPPERS LAKE CARRY DOWN,BOATING SITE
-71.353735,44.10467,9,NANCY POND TRAIL PARKING LOT,TRAILHEAD
-92.47361244,47.75028255,9,PFEIFFER LAKE BOAT ACCESS,BOATING SITE
-93.596187,47.618593,9,BURNS LAKE,BOATING SITE
-92.45949978,48.24930255,9,BAYLIS-HERRIMAN TRAILHEAD,TRAILHEAD
-79.6069,39.0446,9,DRY FORK TRAILHEAD,TRAILHEAD
-71.311407,44.33186,9,RMC GRAY KNOB,"HOTEL, LODGE, RESORT"
-92.0958,36.909305,9,NOBLETT RIDGE RUNNER SHORT LOOP TRAILHEAD,TRAILHEAD
-70.984154,44.35199,9,HASTINGS,CAMPGROUND
-79.8819,38.6188,9,SHAVERS MOUNTAIN OVERLOOK,OBSERVATION SITE
-90.75591423,48.08481496,9,GUNFLINT LAKE BOAT ACCESS,BOATING SITE
-91.27693263,47.61671943,9,DUMBBELL LAKE BOAT ACCESS,BOATING SITE
-92.64698912,48.1470523,9,PELICAN RIVER CARRY DOWN,BOATING SITE
-88.49472222,45.93444444,9,PERCH LAKE,CAMPGROUND
-71.10983912,44.40067632,9,RATTLE RIVER,TRAILHEAD
-90.05190622,46.66416323,9,BLACK RIVER HARBOR CAMP,CAMPGROUND
-86.43972222,44.08694444,9,NORDHOUSE DUNES WILDERNESS AREA NURNBERG TRAILHEAD,TRAILHEAD
-71.82117513,43.90184547,9,THREE PONDS SHELTER,CAMPGROUND
-90.00083333,45.97222222,9,WABASSO LAKE BL,BOATING SITE
-86.23638889,44.21722222,9,STEINBERG HORSE AND SNOWMOBILE TRAILHEAD,TRAILHEAD
-88.66083333,37.52472222,9,HUNTING BRANCH - BELL SMITH SPRINGS,TRAILHEAD
-94.061382,47.479495,9,SOUTH MC AVITY BAY,BOATING SITE
-90.87213327,47.78847465,9,CCC CAMP - SAWBILL,INTERPRETIVE SITE
-80.5241,38.2959,9,BIG ROCK CAMPGROUND,CAMPGROUND
-88.55833333,45.88388889,9,LOST LAKE,CAMPGROUND
-91.28905205,47.6123838,9,ROUND ISLAND CARRY DOWN,BOATING SITE
-91.07397239,47.5782486,9,NINEMILE LAKE CAMPGROUND,CAMPGROUND
-91.0839,46.13365,9,LYNCH CREEK WATCHABLE WILDLIFE,WILDLIFE VIEWING SITE
-90.56839424,48.07664266,9,MAYHEW LAKE BOAT ACCESS,BOATING SITE
-89.767377,46.442701,9,WOLF MOUNTAIN,TRAILHEAD
-90.87758743,47.71732371,9,TEMPERANCE RIVER CAMPGROUND,CAMPGROUND
